track_id	track_name	track_artist	track_popularity	track_album_name	track_album_release_date	playlist_name	playlist_genre	playlist_subgenre	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms
4etV43Qb0OBbMcxiLDVwSo	Memoria Rota	Arcangel	69	Memoria Rota	2019-10-25	Trap Land	rap	trap	0.637	0.656	0	-6.301	1	0.0563	0.0604	0	0.469	0.582	139.964	205451
7fXl3E41dDq3dfcC07VOgs	El Final	J Alvarez	46	La Fama Que Camina, Vol. 2	2019-11-08	Trap Land	rap	trap	0.866	0.719	6	-4.102	0	0.176	0.382	0	0.236	0.537	128.037	220333
4giDe2KY99YzVocsSWYscZ	Dias Lluviosos (with Lenny Tavarez)	Juhn	69	Dias Lluviosos (with Lenny Tavarez)	2019-12-07	Trap Land	rap	trap	0.813	0.571	2	-7.393	1	0.096	0.186	0	0.166	0.543	139.969	281653
4ADL2wPwh8HwoWT6M9fjsz	No Le Baje (Como en los Viejos Tiempos)	Miky Woodz	59	No Le Baje (Como en los Viejos Tiempos)	2019-11-12	Trap Land	rap	trap	0.766	0.691	0	-5.33	0	0.157	0.0246	0	0.116	0.233	137.957	225933
7q3NthaBqFI6s0WnAlnIvq	Velitas	Darell	80	Velitas	2019-07-12	Trap Land	rap	trap	0.819	0.596	2	-7.009	1	0.318	0.225	1.19e-06	0.138	0.622	165.951	225542
5KFx45L84KmBINWLh6TEiL	Demasiado Tarde	Micro Tdh	74	Demasiado Tarde	2019-11-11	Trap Land	rap	trap	0.823	0.556	6	-7.141	1	0.0889	0.6	0.000694	0.3	0.557	129.985	271548
3ahC30o4eQOsfQ6uHhkr0g	Lalu	Omy de Oro	53	Lalu	2019-11-21	Trap Land	rap	trap	0.802	0.548	0	-8.798	1	0.111	0.12	0.000131	0.218	0.24	145.059	204663
0uIfrUwwg0Z7KTitul7E3T	YO LE LLEGO	J Balvin	74	OASIS	2019-06-28	Trap Land	rap	trap	0.785	0.792	9	-4.695	0	0.0641	0.0104	6.64328922547866	0.104	0.528	155.036	249600
5J64qSSq0VZuh0CiI9o9Nq	Tu No Amas	Mambo Kingz	73	Tu No Amas	2019-06-19	Trap Land	rap	trap	0.803	0.589	11	-5.889	1	0.0954	0.442	1.15e-06	0.634	0.562	140.057	273321
4TynLuBe1VGcFJ5nUC0mmf	Me Pagan	Aleman	49	Me Pagan	2019-11-19	Trap Land	rap	trap	0.874	0.274	5	-13.499	1	0.452	0.209	2.41e-06	0.0993	0.213	147.072	127561
6COzxYGgNRD5bP2TGZ0vSB	Deja Que Fluya	Lary Over	64	Deja Que Fluya	2019-07-26	Trap Land	rap	trap	0.629	0.586	9	-4.219	0	0.242	0.585	0	0.065	0.361	171.649	193307
7AeZLGFFa1CYSret0vadfy	Adelanto	Chris Wandell	46	Adelanto	2019-11-01	Trap Land	rap	trap	0.83	0.633	1	-5.887	1	0.0404	0.469	0.000302	0.137	0.37	110.038	175170
3cg9A9GVyZAT2CPevqWr65	Cambio	Ozuna	72	Cambio	2019-06-25	Trap Land	rap	trap	0.548	0.542	11	-6.839	0	0.139	0.274	0	0.0967	0.649	174.043	370492
0WDbx06MrYKdtB4fROrdIF	Peleamos Manana	Jon Z	57	Peleamos Manana	2019-09-13	Trap Land	rap	trap	0.743	0.695	11	-5.793	1	0.101	0.38	0	0.105	0.446	133.95	240899
38kLHBjtWJaPXcyFhwRVtI	Kemba Walker	Eladio Carrion	75	Kemba Walker	2019-08-06	Trap Land	rap	trap	0.832	0.59	8	-7.168	0	0.272	0.446	1.43e-06	0.123	0.596	146.939	152960
2GPKfK5j1xVDDqhIHIx4li	Otro Round	Brytiago	57	Otro Round	2019-08-30	Trap Land	rap	trap	0.793	0.699	8	-3.788	1	0.0492	0.482	5.28e-05	0.539	0.855	148.03	270907
2Cz3yDcBoePfcJCYdpYZCC	Hennessy	Neutro Shorty	61	Apokalypsis	2019-07-26	Trap Land	rap	trap	0.715	0.512	1	-7.728	1	0.183	0.398	0	0.0823	0.384	136.029	229376
53rkN7z3bKorDSIxDvqXNt	Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)	Paulo Londra	68	Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)	2019-05-14	Trap Land	rap	trap	0.86	0.697	1	-4.727	1	0.0718	0.102	0	0.159	0.586	129.978	268794
7alOsNr36sJ8CyOEP4aILq	ODIO	J Balvin	72	OASIS	2019-06-28	Trap Land	rap	trap	0.74	0.698	6	-3.838	0	0.0388	0.215	0	0.116	0.529	139.99	270400
0l3spI1eHvv7iyMRSeOgJZ	Camara Roll	Leebrian	48	Camara Roll	2019-01-22	Trap Land	rap	trap	0.845	0.636	0	-6.772	0	0.0523	0.391	0	0.123	0.862	125.962	233584
46F5O39iDmdRuwRAS7KR6B	Ven y Hazlo Tu	Nicky Jam	43	Ven y Hazlo Tu	2019-05-16	Trap Land	rap	trap	0.763	0.695	11	-5.653	0	0.229	0.363	0	0.341	0.373	128.052	262500
4mjfRYk0fLap5v6no1Aujw	Los Que Son	Jamby el Favo	49	Los Que Son	2019-08-16	Trap Land	rap	trap	0.584	0.485	1	-9.608	1	0.253	0.524	0	0.135	0.405	138.767	166080
0bCPJsVGDxPYwQMDZMi4NW	Estamos Arriba	Bad Bunny	72	Estamos Arriba	2019-06-14	Trap Land	rap	trap	0.853	0.818	11	-3.6	1	0.0922	0.186	0.000255	0.18	0.546	149.839	225694
73Al6Axo6ji5BBqzI68g2A	Perdoname	Mora	63	Perdoname	2019-07-05	Trap Land	rap	trap	0.888	0.613	8	-4.969	0	0.187	0.333	1.07e-06	0.158	0.57	127.062	178583
20pJKlNIU3J1CrvhBr1kQ8	La Ocasion	DJ Luian	66	La Ocasion	2018-03-16	Trap Land	rap	trap	0.739	0.627	9	-6.063	0	0.128	0.293	0	0.477	0.251	134.045	336149
0hAxyVU6Nro3equjEQdFq2	Encima De Mi	Rauw Alejandro	63	Trap Cake, Vol. 1	2019-05-31	Trap Land	rap	trap	0.748	0.619	9	-5.235	0	0.0601	0.493	0	0.499	0.402	130.055	224308
7rwX0O3RlxqqIjQM8evm5E	Solita	Ozuna	75	Solita	2018-01-19	Trap Land	rap	trap	0.807	0.633	10	-6.016	0	0.0929	0.0564	0	0.107	0.325	138.038	311726
1NgpsJbbpHcFg9j88eb3TK	El Dia Que Muera	Nejo	51	El Dia Que Muera	2019-06-21	Trap Land	rap	trap	0.835	0.572	9	-5.86	1	0.244	0.149	6.12541286542546	0.156	0.459	145.914	257556
2CRbiMK0W14l71SpDKqKZM	Loca Remix	Khea	15	Loca Remix	2018-03-15	Trap Land	rap	trap	0.795	0.751	8	-3.661	1	0.0675	0.337	0	0.0983	0.537	113.033	346460
3jUBszAaGpZq2Nw12j6bVR	Vuelva A Ver - Remix	Dalex	3	Vuelva A Ver (Remix)	2019-03-28	Trap Land	rap	trap	0.704	0.592	9	-5.368	1	0.194	0.644	0	0.802	0.386	159.872	267110
78i2QPC8prEzftYZrBjKOM	Mi Llamada (Remix)	Lyanno	63	Mi Llamada (Remix)	2019-05-24	Trap Land	rap	trap	0.745	0.711	6	-5.494	0	0.0851	0.195	9.27276622061618	0.197	0.71	137.002	414320
4S8wmEZy12C5UJUU0IQUee	Dios Bendiga (Remix)	Amenazzy	62	Dios Bendiga (Remix)	2019-05-10	Trap Land	rap	trap	0.76	0.838	6	-4.347	0	0.051	0.39	0	0.166	0.863	159.938	241504
4WzsycqZkpkS48H9AAAGux	Bipolar	Chris Jeday	67	Bipolar	2018-03-07	Trap Land	rap	trap	0.8	0.693	1	-5.72	1	0.0499	0.324	0	0.123	0.424	152.081	219880
4n050GO5qafy6WP3aDcnDr	LHNA (with Anuel AA)	RobGz	68	LHNA (with Anuel AA)	2019-06-21	Trap Land	rap	trap	0.86	0.731	9	-6.541	0	0.279	0.481	0	0.113	0.382	137.001	2e+05
7BF6s1W1W9filnjQkNYasL	Wschod (lubie zapierdalac)	Bedoes	67	Opowiesci z Doliny Smokow	2019-11-29	Trap strefa	rap	trap	0.612	0.683	10	-8.512	0	0.208	0.259	7.67285322803073	0.626	0.434	143.094	248987
1v1rXgg6cJjkm2S08HkY9t	flaga	chillwagon	60	chillwagon	2019-12-06	Trap strefa	rap	trap	0.743	0.66	7	-8.344	1	0.283	0.158	0	0.107	0.704	149.945	186839
1mMCe8c6iNVLu6fzJl2tIi	Ptak	Deemz	61	Ptak	2019-12-16	Trap strefa	rap	trap	0.784	0.755	6	-6.581	0	0.134	0.528	0	0.276	0.645	145.066	147251
248wm0QJjthcaWCCXoXfDf	NICKI	Trill Pem	66	NICKI	2019-08-08	Trap strefa	rap	trap	0.789	0.525	0	-4.323	1	0.123	0.126	0	0.0958	0.073	137.006	234764
59uSPFpJeWSUddwtJo9Jd6	Brzydkie rzeczy	Bedoes	64	Brzydkie rzeczy	2019-11-17	Trap strefa	rap	trap	0.715	0.592	10	-8.399	0	0.356	0.366	0	0.153	0.646	155.986	179003
6gj9PMazlwq99Z4dXMT8kN	Floyd Mayweather	Zabson	63	Floyd Mayweather	2019-09-30	Trap strefa	rap	trap	0.709	0.74	11	-4.64	1	0.34	0.45	0	0.268	0.388	174.11	202961
0sXotOhh2L1FmVbr2IKmq9	Mitoman	Malik Montana	59	Mitoman	2019-12-09	Trap strefa	rap	trap	0.616	0.635	8	-8.673	0	0.166	0.188	0.0108	0.282	0.462	149.975	135200
48PG7tNmMOEcyTKXpP3ti0	PLIK	DZIARMA	56	PLIK	2019-12-12	Trap strefa	rap	trap	0.797	0.455	8	-9.613	1	0.226	0.193	0.000224	0.105	0.293	120.054	233867
7du3YUjOcmIsIBvByjkvYa	Faza	Mr. Polska	53	Faza	2019-12-13	Trap strefa	rap	trap	0.935	0.649	1	-7.696	1	0.204	0.315	9.98053191301879	0.324	0.712	128.04	142500
20aJKTqPC3SQ1u0pqUbtMO	Mr.drip	Zabson	56	Internaziomal	2019-10-31	Trap strefa	rap	trap	0.85	0.492	1	-6.767	1	0.163	0.0394	0	0.149	0.233	79.942	204000
6ZVXZ9Dfd70tZ8ZAkHUToE	Trzy Butelki	White 2115	58	Trzy Butelki	2019-10-15	Trap strefa	rap	trap	0.653	0.595	7	-8.309	0	0.31	0.228	0.0541	0.432	0.55	174.886	156867
3FTyo5TQN1C3ssgvKahEDA	TORBA	Young Multi	49	TORBA	2019-12-01	Trap strefa	rap	trap	0.853	0.721	9	-5.954	0	0.266	0.0718	0	0.633	0.7	131.121	194333
4xCW2ITZ9DTDa8iUv3aGuq	teczowy music box	chillwagon	59	teczowy music box	2019-11-15	Trap strefa	rap	trap	0.676	0.722	10	-7.643	0	0.305	0.307	0	0.379	0.839	146.957	172008
7qFQ3hgxF4E2zHzMoFCHBg	Inny Gatunek	Young Igi	55	Inny Gatunek	2019-10-23	Trap strefa	rap	trap	0.842	0.574	4	-7.231	0	0.112	0.0744	0	0.0817	0.44	139.942	196613
206jQRISTbK1vN8GE4k95S	Mona Lisa (prod.Dio Mudara)	Malik Montana	57	Mona Lisa (prod.Dio Mudara)	2019-09-11	Trap strefa	rap	trap	0.798	0.591	8	-9.786	1	0.135	0.319	5.99e-06	0.078	0.561	99.954	168000
6xOya0bBsNi6pwBef1eyQG	styl	Be Vis	53	styl	2019-11-10	Trap strefa	rap	trap	0.828	0.559	10	-10.585	0	0.241	0.588	0	0.126	0.495	116.678	169771
5T3iMVUMq34Oy8DwBzPvJy	jolka	chillwagon	46	jolka	2019-09-17	Trap strefa	rap	trap	0.784	0.785	0	-5.497	1	0.0478	0.131	0	0.153	0.354	149.935	147208
6Q55uUPNZoep73rSzsjqMx	Gwiazda	Mr. Polska	55	Gwiazda	2019-10-04	Trap strefa	rap	trap	0.933	0.595	0	-7.618	1	0.0962	0.188	0.000107	0.219	0.573	125.009	180480
6kVuMP4u1WDFPmGxi1429F	Skiety & Klapki - Remix	Kabe	62	Skiety & Klapki	2019-09-10	Trap strefa	rap	trap	0.972	0.57	3	-9.144	0	0.372	0.143	0	0.0952	0.91	121.922	185518
2LSt534Q45ncwgyd2sh2kK	YSL	Be Vis	50	YSL	2019-12-04	Trap strefa	rap	trap	0.759	0.716	5	-5.097	0	0.0855	0.575	0	0.0968	0.569	120.047	258000
7ILNaXjTXNJAksRhMhvthz	Mata Montana	Mata	64	Mata Montana	2019-10-04	Trap strefa	rap	trap	0.731	0.413	1	-15.149	0	0.482	0.346	1.44e-05	0.0666	0.734	156.11	201550
0yuyFNfF1d0G7yH9lhoHEW	Idealne Polaczenie	Young Igi	56	Idealne Polaczenie	2019-10-02	Trap strefa	rap	trap	0.791	0.531	1	-8.105	1	0.333	0.351	0	0.0898	0.237	94.415	166484
3tvxoYBfRkpXNEeqovOJju	Radosc	Tymek	61	Radosc	2019-09-06	Trap strefa	rap	trap	0.632	0.696	5	-4.77	0	0.0557	0.36	1.75e-05	0.338	0.666	155.941	186923
0Uu0e8qXr1HeEhUY0utaB8	Opowiesci z Doliny Smokow	Bedoes	65	Opowiesci z Doliny Smokow	2019-10-28	Trap strefa	rap	trap	0.548	0.579	10	-7.576	0	0.323	0.188	0	0.0857	0.284	113.563	197997
3nzga73CbLw9dguYHOwVfI	BlaBlaCar (feat. Malik Montana)	DMN	55	BlaBlaCar (feat. Malik Montana)	2019-09-20	Trap strefa	rap	trap	0.798	0.663	4	-8.736	0	0.261	0.215	3.51e-06	0.112	0.686	166.058	179277
3XtJwOJQroFfY98WJwzzep	Moge dzis umierac	White 2115	61	Moge dzis umierac	2019-06-23	Trap strefa	rap	trap	0.843	0.634	3	-7.726	1	0.0681	0.107	9.9e-06	0.12	0.604	127.933	170730
7DqrY4tkiK3Nm1DLdYQ5NQ	wowowo - remix	chillwagon	43	wowowo - remix	2019-08-26	Trap strefa	rap	trap	0.649	0.659	11	-7.916	0	0.162	0.14	0	0.119	0.147	144.075	155009
2RFINeQiVYWfpo10rF28gi	VvsNike (Prod. Olek)	Malik Montana	55	VvsNike (Prod. Olek)	2019-09-18	Trap strefa	rap	trap	0.837	0.43	1	-11.284	1	0.322	0.623	0	0.1	0.721	80.984	151109
05jTNENU8jrsyAXmvEtcyo	Pamietnik EX	Young Igi	53	Pamietnik EX	2019-09-10	Trap strefa	rap	trap	0.788	0.748	7	-5.231	0	0.0668	0.0639	0	0.0833	0.758	159.871	170353
1a7Y5p1Ie1kawhy2hV18Me	Ucieknij ze mna	Zabson	52	Ucieknij ze mna	2019-09-10	Trap strefa	rap	trap	0.708	0.7	7	-5.699	1	0.126	0.381	0	0.123	0.427	170.017	188483
4M2wPuAl7FgUIrUvlJBMOU	Jestes ladniejsza niz na zdjeciach (na zawsze)	Bedoes	67	Jestes ladniejsza niz na zdjeciach (na zawsze)	2019-10-17	Trap strefa	rap	trap	0.685	0.442	1	-10.256	0	0.0521	0.703	0	0.117	0.204	113.413	215946
46L8w4fxIgJFyxLZjaJE1V	Toskania	Kizo	59	Toskania	2019-09-02	Trap strefa	rap	trap	0.713	0.686	1	-6.242	0	0.376	0.193	9.90007165954448	0.118	0.511	123.398	181935
4DVPJXPqKLIon9BHklap1w	LECI NOWY FUTURE	Taco Hemingway	64	POCZTOWKA Z WWA, LATO 19	2019-07-24	Trap strefa	rap	trap	0.713	0.769	0	-6.613	0	0.0478	0.624	4.82e-05	0.296	0.876	150.027	219293
45fB0PhuWRLYK2teusTMt2	SPORT	Zeamsone	54	SPORT	2019-08-23	Trap strefa	rap	trap	0.722	0.508	8	-9.603	1	0.179	0.469	1.77886117128655	0.102	0.517	158.108	2e+05
5ZUYlw6DIVzPjbL4H7fG7c	Small Town Boy	Zabson	57	Small Town Boy	2019-08-26	Trap strefa	rap	trap	0.75	0.828	5	-3.774	1	0.0316	0.365	0	0.313	0.838	103.099	213658
4U4LEUWV8sFtos5PdjfDA7	hot coffee	schafter	63	hot coffee	2019-05-24	Trap strefa	rap	trap	0.739	0.578	0	-8.561	0	0.23	0.813	0	0.11	0.5	143.953	174560
0BRnrH5giRwt9bjriA9JKi	Chili Hot	Wac Toja	55	Chili Hot	2019-09-12	Trap strefa	rap	trap	0.52	0.809	2	-4.623	0	0.428	0.239	1.87214475844521	0.0654	0.42	89.987	167442
3oFWiOzoO6D46cwupbGqUA	Klapia Geba	Tymek	58	Klapia Geba	2019-08-09	Trap strefa	rap	trap	0.811	0.749	4	-3.854	0	0.196	0.366	0	0.109	0.572	81.025	237002
6YnvT0ToBvUTWjhFwvIgeF	Pistolet (prod. by Abel de Jong)	Mr. Polska	61	Pistolet (prod. by Abel de Jong)	2019-07-19	Trap strefa	rap	trap	0.896	0.772	11	-7.392	1	0.109	0.218	0.00158	0.346	0.817	125.995	140952
6uIynqVA0BicAxnCCRlaRX	SenSei	Trill Pem	51	SenSei	2019-08-27	Trap strefa	rap	trap	0.758	0.535	7	-8.595	1	0.396	0.457	1.9560967913596	0.0881	0.527	147.068	138776
2diowB7koPDAVSm7RITLbx	Promienie Slonca	Young Igi	52	Promienie Slonca	2019-08-08	Trap strefa	rap	trap	0.788	0.599	6	-5.082	0	0.123	0.205	0	0.0613	0.66	150.023	176014
1ynZh1jVEOyOhlbjHbIUZe	Twister	Zabson	56	Twister	2019-08-08	Trap strefa	rap	trap	0.631	0.8	0	-4.901	1	0.116	0.118	0.000166	0.0912	0.426	119.281	211006
7GMszPpwzW9Yehj9Ox2QLD	Rainman	Tymek	67	Rainman	2019-05-29	Trap strefa	rap	trap	0.802	0.652	8	-5.142	1	0.356	0.18	0	0.266	0.452	154.035	225982
1XKN3VuJB5MvRSlqfxzqnH	Sny z ulicy	Beteo	48	Sny z ulicy	2019-07-14	Trap strefa	rap	trap	0.698	0.732	8	-7.344	1	0.198	0.694	1.11e-06	0.0943	0.3	139.958	146455
3nC2W3WTuja8r5XDFSWg3Y	Yakuza	Szymi Szyms	56	Yakuza	2019-06-28	Trap strefa	rap	trap	0.775	0.605	7	-8.078	1	0.386	0.58	0	0.165	0.537	150.03	194400
2Zu0RM1e8qBQDfVIm072ki	Jagodzianki (prod.by Abel de Jong)	Malik Montana	62	Jagodzianki (prod.by Abel de Jong)	2019-04-05	Trap strefa	rap	trap	0.957	0.664	9	-10.458	0	0.283	0.295	2.41e-06	0.217	0.805	126.986	160630
1XCxN2Y9WwLkBb0Pple8af	Klubowa Suka	C0PIK	62	Klubowa Suka	2019-03-26	Trap strefa	rap	trap	0.733	0.591	2	-11.968	1	0.32	0.265	0	0.188	0.637	133.954	121836
5vBtQYXPl3doQwnlFHwknb	Surfer	Be Vis	65	Surfer	2018-05-17	Trap strefa	rap	trap	0.832	0.535	9	-10.714	1	0.194	0.143	0	0.246	0.556	120.008	155276
6qO9lB5HScamYEOddv0Km0	Biblioteka Trap	Mata	64	Biblioteka Trap	2019-05-20	Trap strefa	rap	trap	0.642	0.717	1	-7.342	1	0.163	0.0945	6.01e-06	0.107	0.156	148.145	215676
7lhISVP7d3AByvq3KBlvH4	Mow	Otsochodzi	56	Mow	2019-05-10	Trap strefa	rap	trap	0.679	0.673	0	-7.484	0	0.346	0.235	0	0.246	0.538	143.675	220000
0U5TPIPvd8iAWsQ48Vb2Dp	Sikam Szampan	Mr. Polska	56	Sikam Szampan	2019-05-22	Trap strefa	rap	trap	0.933	0.763	9	-9.582	0	0.0792	0.614	0.000758	0.109	0.798	130.031	148651
63cd4JkwGgYJrbOizbfmsp	Pure Water (with Migos)	Mustard	31	Pure Water (with Migos)	2019-01-16	Trap strefa	rap	trap	0.68	0.559	0	-5.545	1	0.129	0.172	0	0.318	0.137	202.006	194520
710n65RKfq0DtcRxxoQoV4	Oznaka Mezczyzn	Young Igi	47	Oznaka Mezczyzn	2019-03-07	Trap strefa	rap	trap	0.766	0.614	5	-8.209	0	0.154	0.105	0	0.147	0.57	155.992	175385
68poZGRClFTzLdeRz9X0M2	Panini	Lil Nas X	13	Panini	2019-06-20	Trap strefa	rap	trap	0.703	0.594	5	-6.146	0	0.0752	0.342	0	0.123	0.475	153.848	114893
3hk7R2aaNlFhhepP7CsfvO	Poza Kontrola	Tymek	56	Poza Kontrola	2019-02-07	Trap strefa	rap	trap	0.805	0.418	9	-9.677	0	0.198	0.55	0	0.0765	0.717	126.009	163758
7eDlTzIJfAsbUtvlfkxRgk	Ghetto Flex	Kabe	53	Ghetto Flex	2019-04-16	Trap strefa	rap	trap	0.796	0.699	0	-8.73	1	0.267	0.214	3.15e-06	0.265	0.541	140.014	148000
1UJU0fACycSMSDDyKtThyN	Worldwide	Otsochodzi	45	Worldwide	2018-12-12	Trap strefa	rap	trap	0.79	0.63	6	-6.956	1	0.101	0.00678	0	0.121	0.556	144.983	165517
4ogDI1pxczM40LfveHO188	candy.doll	schafter	59	hors doeuvre	2018-10-31	Trap strefa	rap	trap	0.717	0.599	11	-11.471	0	0.116	0.299	0.00404	0.0594	0.22	81.027	136150
4mm8Ia1SKncoc2CKN5OEhN	Sezon	Otsochodzi	54	Milosc	2019-02-01	Trap strefa	rap	trap	0.805	0.568	6	-8.731	0	0.293	0.144	0	0.096	0.372	140.023	222857
4I0R7t0kvVTlqQGpDp0GXl	Bestia	Young Igi	48	Bestia	2018-09-21	Trap strefa	rap	trap	0.496	0.468	9	-9.015	0	0.294	0.634	0	0.107	0.365	94.034	197886
3QTRN8VbMCWm7RTWUJyeEn	Porsche	Kukon	55	Piekny bol	2018-09-08	Trap strefa	rap	trap	0.703	0.644	9	-6.464	0	0.13	0.318	3.30841525730211	0.0882	0.291	131.999	240154
7KMMRJ4dtn1rFXCXseKzYc	Euforia	Otsochodzi	45	Euforia	2018-09-17	Trap strefa	rap	trap	0.761	0.777	8	-5.62	0	0.139	0.0484	0	0.129	0.743	142.116	194789
4cIEQ6n11b04xjMqZri4ui	Nowy Kolor	Otsochodzi	57	Nowy Kolor	2017-11-24	Trap strefa	rap	trap	0.694	0.663	11	-6.882	0	0.334	0.631	0	0.0906	0.214	154.852	188113
4JfmN8cwHrE4sxXrAPPPNV	La vida loca	White 2115	44	La vida loca	2018-05-16	Trap strefa	rap	trap	0.665	0.614	0	-8.837	1	0.0381	0.1	0	0.12	0.422	150.082	153617
55GiOwtxNajXVbpjjIzMnD	SWISH	Tyga	73	SWISH	2018-07-25	Trap strefa	rap	trap	0.884	0.541	11	-5.608	1	0.221	0.0831	0	0.118	0.274	105.009	194936
75uMCtWUBM6OnmqKSG3WGD	Usmiech	Siles	50	Usmiech	2018-07-03	Trap strefa	rap	trap	0.705	0.622	5	-5.363	0	0.0764	0.0543	0	0.33	0.147	149.968	190658
6DB2KOEwHnjkgEnBt5SdeJ	Mask Off - Remix	Future	68	Mask Off (Remix)	2017-05-23	Trap strefa	rap	trap	0.727	0.431	2	-12.007	1	0.395	0.0111	0.0166	0.506	0.223	150.005	257987
3ee8Jmje8o58CHK66QrVC2	SAD!	XXXTENTACION	87	?	2018-03-16	Trap strefa	rap	trap	0.74	0.613	8	-4.88	1	0.145	0.258	0.00372	0.123	0.473	75.023	166606
7FYHbpT005CqRulSFkBC81	Noc	White 2115	45	Noc	2018-02-14	Trap strefa	rap	trap	0.698	0.676	1	-7.143	1	0.0331	0.524	3.85295181283727	0.32	0.516	94.079	187858
4M1McbiEQSJmMyaGjWDXJm	Visa	TACONAFIDE	56	Soma 0,5 mg	2018-04-13	Trap strefa	rap	trap	0.786	0.671	1	-6.65	1	0.175	0.32	0	0.105	0.351	94.992	208296
6gR20bwZSjSEeXrCMBEOsy	MINIMINI	2K	57	BORuto	2018-03-05	Trap strefa	rap	trap	0.71	0.543	6	-9.724	1	0.172	0.01	0	0.152	0.315	92.113	188152
4jLFEYbIYqNWnxbuLEf7z5	Malportau	Big Soto	62	Malportau	2019-12-20	Trapperz	rap	trap	0.903	0.651	6	-5.8	1	0.16	0.00836	2.27522049127147	0.11	0.719	145.015	213471
2XGU82Lx8urLynWSdJ2ehz	Sake	WE$T DUBAI	63	Sake	2019-12-27	Trapperz	rap	trap	0.971	0.507	0	-7.575	1	0.222	0.0213	0	0.101	0.716	127.039	212688
0WgQzf1vVHq7qMHbD3y528	Flashes	ODDLIQUOR	23	Flashes	2020-01-15	Trapperz	rap	trap	0.763	0.573	0	-7.657	1	0.0419	0.155	0	0.217	0.198	130.004	210462
0eo85yo2kaUvjBHOa4iQX6	Criminal	Neo Pistea	65	Criminal	2019-10-03	Trapperz	rap	trap	0.91	0.606	9	-5.029	1	0.219	0.402	0	0.0803	0.792	140.051	220148
5xdcexmwIyI4PaQmCW9sfC	Mentira	Kinder Malo	55	Mentira	2019-12-20	Trapperz	rap	trap	0.652	0.464	4	-5.928	0	0.0872	0.443	0	0.0919	0.526	139.901	203854
1EoEU4HY57qaITp06TkC6B	Goteo	Duki	79	Goteo	2019-08-07	Trapperz	rap	trap	0.473	0.779	1	-3.725	1	0.0414	0.186	0	0.189	0.438	108.287	164458
51CmC2Dx6cvWJxbsdcpu76	Animo (feat. Duki & Midel)	Khea	66	Animo (feat. Duki & Midel)	2019-11-07	Trapperz	rap	trap	0.817	0.59	0	-4.197	0	0.095	0.203	0	0.152	0.461	129.997	169846
5vsw7geyJhGKGHPDyEFXcJ	Boss	La Zowi	53	Boss	2019-12-10	Trapperz	rap	trap	0.806	0.629	1	-6.341	1	0.119	0.00511	5.68e-05	0.112	0.225	139.94	150893
1lrXyBS39TE6tOoYgS6I5x	Chico, Que Te Pasa?	Pekeno 77	49	EP3: Conoci La Muerte y No Era Tan Mala	2019-12-13	Trapperz	rap	trap	0.838	0.291	2	-9.485	1	0.14	0.0306	7.97e-06	0.107	0.348	130.227	125174
4bdYtEW0Zb859oQWYjeVmC	Cara de Diablo	Midel	66	Cara de Diablo	2019-11-28	Trapperz	rap	trap	0.786	0.717	0	-3.778	0	0.0628	0.372	0	0.202	0.559	75.02	173512
278kSqsZIiYp8p3QjYAqa8	NI BIEN NI MAL	Bad Bunny	79	X 100PRE	2018-12-23	Trapperz	rap	trap	0.826	0.449	5	-8.33	0	0.0674	0.556	1.85e-05	0.273	0.337	128.028	236216
2Zbw0nOYZoKU27sOYbrsv7	Fresko	Bhavi	71	Fresko	2019-10-20	Trapperz	rap	trap	0.856	0.482	3	-8.99	0	0.0522	0.152	0	0.134	0.431	124.05	201290
4FIlIWvpVffjZMkzhW1VhJ	Tamo Lindo	Pekeno 77	61	Tamo Lindo	2019-09-27	Trapperz	rap	trap	0.761	0.783	5	-1.903	0	0.187	0.381	6.06e-06	0.122	0.745	167.898	165722
5c5nIaR4AlqYK1cZhCBOKH	Plaqtudum - Frijo & Negro Dub Remix	Recayd Mob	45	Plaqtudum (Frijo & Negro Dub Remix)	2019-12-13	Trapperz	rap	trap	0.877	0.665	1	-6.116	1	0.0538	0.406	3.53e-05	0.232	0.143	122.004	199078
52SDL4dHqN4YtBslw8o49E	DESFILAR MIS PENAS (prod. ASAN)	Ysy A	60	HECHO A MANO	2019-11-11	Trapperz	rap	trap	0.758	0.778	8	-4.39	1	0.0492	0.491	0	0.207	0.837	135.984	151214
6JFR03uLMNMmZ3vgiXwskq	Perdon	Duki	61	Super Sangre Joven	2019-11-01	Trapperz	rap	trap	0.749	0.689	7	-5.743	1	0.101	0.246	0.000231	0.229	0.632	74.974	218639
7EehFSuTqX5ufeVwajlnNa	Como Dimelo	Nicki Nicole	65	Recuerdos	2019-11-08	Trapperz	rap	trap	0.731	0.562	5	-8.384	0	0.0432	0.226	0.00017	0.196	0.508	138.055	2e+05
2sGAug5sVVIZPbKRZs1nKs	NEGOCIANDO POR TIEMPO (prod. SHIGANT-G)	Ysy A	55	HECHO A MANO	2019-11-11	Trapperz	rap	trap	0.609	0.706	11	-3.077	0	0.0624	0.663	3.68910681407433	0.16	0.356	129.6	179034
